sale_id,date,store_id,product_id,quantity,unit_price,total_amount,payment_type
3764,2025-01-03,1,3,4,827.54,3310.16,Card
3765,2025-03-08,4,1,3,1635.47,4906.41,Card
3766,2025-01-25,2,10,3,783.95,2351.85,Cash
3767,2025-06-18,2,2,2,908.57,1817.14,Cash
3768,2025-10-20,1,4,5,253.39,1266.95,NFC
3769,2025-03-14,1,9,4,227.75,911.0,Cash
3770,2025-06-16,4,4,5,260.5,1302.5,Cash
3771,2025-09-01,1,7,3,1917.83,5753.49,Cash
3772,2025-03-15,1,4,4,279.07,1116.28,Card
3773,2025-09-23,5,4,5,258.22,1291.1,Cash
3774,2025-12-01,1,2,1,873.28,873.28,Card
3775,2025-01-08,5,10,2,656.34,1312.68,Cash
3776,2025-11-30,3,5,3,1121.44,3364.32,Card
3777,2025-09-07,2,7,5,1708.09,8540.45,Cash
3778,2025-10-11,2,8,5,301.47,1507.35,Cash
3779,2025-02-20,3,10,2,627.55,1255.1,Card
3780,2025-09-20,4,4,4,247.18,988.72,Card
3781,2025-06-07,2,5,1,1214.07,1214.07,Cash
3782,2025-05-25,2,2,5,1049.96,5249.8,Card
3783,2025-09-18,4,3,5,852.0,4260.0,Cash
3784,2025-06-26,1,9,1,200.69,200.69,Cash
3785,2025-11-17,3,10,3,693.96,2081.88,Cash
3786,2025-12-13,2,6,3,2201.62,6604.86,NFC
3787,2025-08-08,4,2,1,917.69,917.69,Card
3788,2025-02-11,4,6,5,2184.29,10921.45,Cash
3789,2025-02-22,1,10,3,694.18,2082.54,Cash
3790,2025-01-09,1,2,4,1072.01,4288.04,Card
3791,2025-06-11,1,2,5,1103.92,5519.6,Cash
3792,2025-01-31,4,1,1,1471.33,1471.33,NFC
3793,2025-08-28,1,2,3,867.86,2603.58,Card
3794,2025-10-06,1,9,1,212.64,212.64,NFC
3795,2025-03-30,3,9,3,245.59,736.77,NFC
3796,2025-10-31,3,1,4,1566.57,6266.28,Card
3797,2025-07-16,4,2,3,1020.79,3062.37,NFC
3798,2025-09-11,1,2,3,1009.88,3029.64,NFC
3799,2025-08-20,4,8,4,286.43,1145.72,Card
3800,2025-02-25,1,7,5,1863.42,9317.1,NFC
3801,2025-01-16,3,5,5,1288.07,6440.35,NFC
3802,2025-04-30,1,8,3,323.5,970.5,Cash
3803,2025-09-16,5,8,4,362.63,1450.52,Card
3804,2025-04-06,2,10,4,669.83,2679.32,Cash
3805,2025-05-04,1,1,3,1516.8,4550.4,Cash
3806,2025-11-22,3,10,2,795.68,1591.36,Cash
3807,2025-08-21,4,10,4,759.69,3038.76,NFC
3808,2025-04-30,4,2,5,1068.89,5344.45,Cash
3809,2025-01-22,1,3,3,820.45,2461.35,Card
3810,2025-01-18,3,7,3,1865.08,5595.24,NFC
3811,2025-05-30,1,8,3,293.58,880.74,Cash
3812,2025-05-13,1,7,2,1929.49,3858.98,NFC
3813,2025-03-27,5,1,3,1443.03,4329.09,Cash
3814,2025-09-22,5,7,4,1873.5,7494.0,NFC
3815,2025-08-28,5,9,1,211.45,211.45,Card
3816,2025-04-20,1,8,4,355.18,1420.72,Cash
3817,2025-12-25,3,5,3,1226.28,3678.84,NFC
3818,2025-09-11,2,5,5,1158.92,5794.6,NFC
3819,2025-01-21,4,4,2,220.73,441.46,Cash
3820,2025-09-23,3,9,2,193.48,386.96,NFC
3821,2025-03-08,3,9,4,231.02,924.08,NFC
3822,2025-03-04,5,9,2,252.73,505.46,Cash
3823,2025-05-18,4,1,5,1489.86,7449.3,Card
3824,2025-06-11,3,10,4,688.81,2755.24,Cash
3825,2025-12-14,1,4,2,258.97,517.94,Card
3826,2025-07-07,3,9,3,223.54,670.62,Card
3827,2025-10-26,2,6,2,2224.32,4448.64,NFC
3828,2025-09-23,1,9,4,224.5,898.0,Card
3829,2025-12-22,3,3,2,981.65,1963.3,NFC
3830,2025-06-24,2,3,3,860.53,2581.59,Card
3831,2025-11-26,5,4,4,218.64,874.56,Card
3832,2025-01-01,2,6,2,2291.66,4583.32,Card
3833,2025-04-28,5,3,5,789.89,3949.45,Cash
3834,2025-08-21,4,1,5,1428.35,7141.75,Cash
3835,2025-05-22,3,3,1,870.08,870.08,Cash
3836,2025-03-13,1,1,2,1480.46,2960.92,Card
3837,2025-11-30,2,9,3,230.64,691.92,Card
3838,2025-08-11,3,9,4,237.85,951.4,Cash
3839,2025-11-13,2,2,2,1027.48,2054.96,NFC
3840,2025-02-16,3,10,3,650.41,1951.23,NFC
3841,2025-12-03,3,3,2,945.33,1890.66,NFC
3842,2025-09-30,1,6,1,2302.52,2302.52,NFC
3843,2025-03-25,1,3,3,1038.03,3114.09,Card
3844,2025-06-30,1,6,4,2332.06,9328.24,Card
3845,2025-08-13,3,5,5,1251.35,6256.75,NFC
3846,2025-03-27,3,5,1,1122.59,1122.59,Cash
3847,2025-09-26,3,4,1,256.73,256.73,NFC
3848,2025-12-02,3,1,5,1605.02,8025.1,Cash
3849,2025-02-24,3,3,3,955.47,2866.41,Card
3850,2025-02-07,2,1,3,1601.33,4803.99,Card
3851,2025-10-29,3,10,1,709.12,709.12,NFC
3852,2025-02-25,2,10,1,726.81,726.81,Cash
3853,2025-07-07,5,5,4,1225.78,4903.12,Card
3854,2025-04-28,3,7,4,1879.43,7517.72,Cash
3855,2025-12-21,1,10,1,691.42,691.42,Cash
3856,2025-04-14,1,6,1,1906.05,1906.05,NFC
3857,2025-05-04,5,1,2,1830.53,3661.06,Cash
3858,2025-08-19,5,1,1,1732.05,1732.05,Card
3859,2026-01-01,5,9,1,226.91,226.91,Cash
3860,2025-04-18,3,8,2,292.77,585.54,Cash
3861,2025-03-23,3,6,5,2174.59,10872.95,Card
3862,2025-01-31,4,4,1,254.51,254.51,Card
3863,2025-12-11,1,8,1,350.66,350.66,Cash
3864,2025-11-02,1,10,3,733.06,2199.18,Card
3865,2025-02-27,4,4,2,222.69,445.38,NFC
3866,2025-05-08,2,9,4,236.26,945.04,Cash
3867,2025-08-07,1,5,3,1236.21,3708.63,NFC
3868,2025-10-24,4,2,4,1133.53,4534.12,NFC
3869,2025-11-05,5,6,2,1837.83,3675.66,Card
3870,2025-05-21,3,9,3,227.35,682.05,NFC
3871,2025-01-16,1,9,5,253.42,1267.1,Cash
3872,2025-01-20,3,6,1,1981.74,1981.74,Cash
3873,2025-06-07,2,2,5,1074.16,5370.8,NFC
3874,2025-09-12,5,8,5,330.12,1650.6,Card
3875,2025-09-27,2,10,5,791.39,3956.95,Cash
3876,2025-04-01,5,3,2,920.7,1841.4,Cash
3877,2025-11-22,3,5,4,1342.24,5368.96,NFC
3878,2025-11-28,3,10,5,649.71,3248.55,NFC
3879,2025-04-27,1,8,3,311.43,934.29,Card
3880,2025-07-12,1,9,5,222.86,1114.3,NFC
3881,2025-08-08,3,2,4,877.96,3511.84,Card
3882,2025-07-22,5,7,3,1765.73,5297.19,NFC
3883,2025-04-06,3,5,4,1253.12,5012.48,Cash
3884,2025-11-10,2,7,4,1959.27,7837.08,NFC
3885,2025-12-27,1,1,3,1609.57,4828.71,NFC
3886,2025-08-14,5,6,5,2147.83,10739.15,Card
3887,2025-11-10,1,7,2,1895.15,3790.3,Card
3888,2025-09-30,3,4,4,252.17,1008.68,NFC
3889,2025-07-17,1,6,5,2250.37,11251.85,Card
3890,2025-11-24,2,7,5,1922.6,9613.0,Cash
3891,2025-12-07,2,8,2,299.67,599.34,NFC
3892,2025-05-19,2,2,5,998.81,4994.05,Cash
3893,2025-08-26,1,3,2,841.97,1683.94,NFC
3894,2025-01-27,4,1,2,1389.28,2778.56,Card
3895,2025-01-02,5,3,5,884.5,4422.5,Card
3896,2025-07-13,2,3,5,814.72,4073.6,Card
3897,2025-01-30,2,9,2,199.75,399.5,NFC
3898,2025-02-28,2,6,3,1906.67,5720.01,Card
3899,2025-07-25,5,9,5,241.79,1208.95,NFC
3900,2025-02-03,1,4,5,267.87,1339.35,Card
3901,2025-01-12,3,4,2,217.82,435.64,NFC
3902,2025-04-27,3,3,1,929.62,929.62,Cash
3903,2025-02-12,5,1,1,1575.44,1575.44,Card
3904,2025-10-15,4,9,3,240.23,720.69,NFC
3905,2025-03-17,5,5,1,1141.41,1141.41,NFC
3906,2025-03-14,5,10,5,735.8,3679.0,NFC
3907,2025-10-28,1,3,2,957.4,1914.8,NFC
3908,2025-06-08,2,5,5,1046.39,5231.95,NFC
3909,2025-03-28,5,7,2,1837.77,3675.54,Card
3910,2025-01-15,2,7,5,1954.64,9773.2,Cash
3911,2025-04-09,3,6,2,2190.37,4380.74,NFC
3912,2025-07-09,3,10,4,713.3,2853.2,Cash
3913,2025-01-08,4,1,2,1458.68,2917.36,Card
3914,2025-03-17,2,6,4,1978.44,7913.76,Card
3915,2025-06-10,3,5,3,1325.14,3975.42,Card
3916,2025-12-16,1,9,5,213.28,1066.4,NFC
3917,2025-03-17,3,1,4,1798.91,7195.64,NFC
3918,2025-07-07,5,8,2,280.74,561.48,NFC
3919,2025-04-30,3,8,5,363.37,1816.85,Card
3920,2025-06-24,4,6,3,2157.29,6471.87,NFC
3921,2025-01-29,2,6,1,2105.17,2105.17,Card
3922,2025-05-10,4,8,3,344.41,1033.23,Card
3923,2025-07-05,3,6,5,2326.12,11630.6,Cash
3924,2025-04-05,2,10,1,689.62,689.62,NFC
3925,2025-02-28,5,6,4,1800.49,7201.96,NFC
3926,2025-03-16,2,9,4,220.15,880.6,Card
3927,2025-03-28,1,1,1,1589.78,1589.78,Cash
3928,2025-08-12,3,10,2,790.53,1581.06,Cash
3929,2025-12-01,5,6,1,2142.99,2142.99,Cash
3930,2025-03-05,5,8,1,301.3,301.3,Card
3931,2025-04-01,3,3,4,814.88,3259.52,NFC
3932,2025-09-22,1,10,5,675.17,3375.85,NFC
3933,2025-08-30,3,4,5,268.56,1342.8,NFC
3934,2025-06-03,3,8,1,336.24,336.24,Cash
3935,2025-12-31,5,6,1,2089.13,2089.13,NFC
3936,2025-01-15,1,9,2,202.69,405.38,Card
3937,2025-01-09,2,10,1,650.32,650.32,Cash
3938,2025-04-18,5,6,2,1927.53,3855.06,NFC
3939,2025-01-31,2,9,1,230.93,230.93,Cash
3940,2025-03-17,2,4,5,278.78,1393.9,Card
3941,2025-12-18,1,6,2,2043.87,4087.74,NFC
3942,2025-07-13,5,1,2,1580.14,3160.28,NFC
3943,2025-12-25,4,10,1,647.49,647.49,Cash
3944,2025-12-24,1,2,4,977.72,3910.88,NFC
3945,2025-08-22,5,3,5,944.67,4723.35,Cash
3946,2025-10-09,1,6,4,2279.59,9118.36,Card
3947,2025-06-26,5,7,4,1639.82,6559.28,Card
3948,2025-06-07,2,1,4,1430.77,5723.08,Card
3949,2025-04-12,3,2,3,865.67,2597.01,NFC
3950,2025-05-05,5,3,2,864.97,1729.94,Cash
3951,2025-03-29,5,2,5,868.39,4341.95,Cash
3952,2025-11-28,4,9,5,225.63,1128.15,Card
3953,2025-05-12,2,1,3,1757.58,5272.74,NFC
3954,2025-11-08,4,4,3,254.21,762.63,NFC
3955,2025-10-27,4,5,2,1240.25,2480.5,Cash
3956,2025-01-11,3,7,2,1940.15,3880.3,Card
3957,2025-09-03,1,1,4,1561.02,6244.08,Card
3958,2025-08-13,3,2,2,912.49,1824.98,Card
3959,2025-02-13,1,7,4,1823.92,7295.68,Cash
3960,2025-05-21,4,8,2,346.66,693.32,Card
3961,2025-12-27,1,4,2,220.54,441.08,Card
3962,2025-06-02,3,2,5,957.93,4789.65,Cash
3963,2025-08-24,1,4,5,244.19,1220.95,Cash
3964,2025-11-01,3,3,4,1033.84,4135.36,NFC
3965,2025-10-16,5,4,1,279.78,279.78,Cash
3966,2025-10-18,5,3,1,906.22,906.22,Cash
3967,2025-05-11,1,2,5,1041.18,5205.9,Cash
3968,2025-07-18,4,10,1,824.08,824.08,Card
3969,2025-01-24,3,5,1,1140.97,1140.97,NFC
3970,2025-05-26,4,3,4,960.42,3841.68,NFC
3971,2025-05-21,3,3,3,946.32,2838.96,NFC
3972,2025-03-24,5,9,3,250.19,750.57,Card
3973,2025-11-22,2,3,2,990.89,1981.78,NFC
3974,2025-07-14,3,3,3,802.77,2408.31,Cash
3975,2025-08-23,1,1,2,1667.13,3334.26,Cash
3976,2025-06-12,4,5,1,1162.83,1162.83,Cash
3977,2025-04-18,1,10,1,815.22,815.22,Cash
3978,2025-04-30,1,2,3,921.37,2764.11,Cash
3979,2025-03-27,1,3,3,865.89,2597.67,Cash
3980,2025-06-04,5,6,2,2099.34,4198.68,NFC
3981,2025-04-17,4,7,5,1792.11,8960.55,NFC
3982,2025-12-25,5,9,2,196.14,392.28,Card
3983,2025-02-20,1,1,5,1662.01,8310.05,Cash
3984,2025-02-15,3,10,5,623.52,3117.6,Cash
3985,2025-09-19,2,7,2,2068.72,4137.44,Card
3986,2025-06-30,2,3,3,875.65,2626.95,NFC
3987,2025-03-14,5,1,2,1654.21,3308.42,NFC
3988,2025-09-02,5,6,3,1926.89,5780.67,Card
3989,2025-11-03,4,8,4,337.41,1349.64,Cash
3990,2025-06-04,1,3,3,885.31,2655.93,Cash
3991,2025-03-28,2,2,5,1129.4,5647.0,Cash
3992,2025-03-12,3,3,1,860.18,860.18,Cash
3993,2025-06-06,3,7,3,1829.35,5488.05,Card
3994,2025-09-21,4,6,2,2028.65,4057.3,Cash
3995,2025-05-22,1,7,5,1813.59,9067.95,NFC
3996,2025-09-22,5,6,4,2130.92,8523.68,Cash
3997,2025-08-05,5,10,2,748.94,1497.88,Cash
3998,2025-11-03,4,7,1,1828.86,1828.86,NFC
3999,2025-11-04,4,6,1,1926.79,1926.79,Cash
4000,2025-12-26,5,2,4,978.82,3915.28,Card
4001,2025-08-05,2,8,3,309.34,928.02,NFC
4002,2025-05-13,5,4,1,282.54,282.54,Cash
4003,2025-08-04,2,9,3,253.67,761.01,Cash
4004,2025-08-18,3,8,2,310.18,620.36,NFC
4005,2025-01-02,1,9,3,214.9,644.7,Cash
4006,2025-10-10,2,6,3,1825.65,5476.95,NFC
4007,2025-04-15,2,1,2,1611.76,3223.52,Cash
4008,2025-09-08,4,8,5,286.57,1432.85,NFC
4009,2025-05-12,5,2,1,988.93,988.93,NFC
4010,2025-09-13,4,5,2,1252.87,2505.74,NFC
4011,2025-09-24,2,5,2,1125.86,2251.72,Card
4012,2025-01-06,2,6,2,1767.82,3535.64,Cash
4013,2025-07-31,4,3,3,836.8,2510.4,NFC
4014,2025-02-10,1,2,2,1100.25,2200.5,Card
4015,2025-06-18,3,5,5,1162.19,5810.95,NFC
4016,2025-06-23,1,9,2,248.36,496.72,Card
4017,2025-07-17,1,6,5,2042.38,10211.9,NFC
4018,2025-11-24,1,7,3,1992.37,5977.11,Card
4019,2025-08-13,1,4,4,237.02,948.08,NFC
4020,2025-02-03,3,5,3,1078.68,3236.04,Card
4021,2025-03-20,5,7,2,2128.67,4257.34,NFC
4022,2025-05-09,3,6,5,2318.69,11593.45,NFC
4023,2025-04-08,5,1,2,1386.03,2772.06,NFC
4024,2025-02-12,1,8,4,351.39,1405.56,NFC
4025,2025-10-03,2,3,3,1020.51,3061.53,NFC
4026,2025-11-21,4,4,2,234.41,468.82,NFC
4027,2025-07-11,5,4,2,238.24,476.48,Cash
4028,2025-02-22,2,6,1,2255.55,2255.55,NFC
4029,2025-07-17,3,10,5,779.47,3897.35,NFC
4030,2025-05-10,5,9,2,196.4,392.8,Cash
4031,2025-09-23,1,2,2,967.38,1934.76,Cash
4032,2025-09-20,4,4,5,257.56,1287.8,Card
4033,2025-04-23,5,8,5,346.4,1732.0,Cash
4034,2025-11-06,2,4,4,239.28,957.12,Card
4035,2025-07-03,1,9,3,245.66,736.98,Cash
4036,2025-08-27,1,8,3,323.42,970.26,Card
4037,2025-05-23,2,10,5,782.11,3910.55,Cash
4038,2025-05-14,3,8,1,299.73,299.73,Card
4039,2025-10-11,5,5,5,1134.55,5672.75,Card
4040,2025-04-25,3,8,3,320.55,961.65,Cash
4041,2025-01-18,2,8,5,278.68,1393.4,Card
4042,2025-09-26,2,10,5,752.65,3763.25,Cash
4043,2025-07-31,5,3,2,1029.41,2058.82,Card
4044,2025-07-12,3,8,5,327.05,1635.25,NFC
4045,2025-03-10,3,5,5,1300.92,6504.6,Cash
4046,2025-05-29,4,6,5,2241.66,11208.3,NFC
4047,2025-02-24,5,1,1,1707.99,1707.99,NFC
4048,2025-01-28,5,8,3,309.76,929.28,Card
4049,2025-07-08,1,6,4,2038.95,8155.8,NFC
4050,2025-12-08,1,5,4,1338.1,5352.4,NFC
4051,2025-01-05,1,1,1,1553.3,1553.3,Card
4052,2025-03-27,1,5,4,1105.99,4423.96,Card
4053,2025-09-17,1,10,2,811.94,1623.88,Card
4054,2025-09-23,4,2,4,913.07,3652.28,Cash
4055,2025-05-03,3,6,3,1912.41,5737.23,Cash
4056,2025-03-03,3,9,2,201.0,402.0,NFC
4057,2025-10-19,5,8,1,332.02,332.02,NFC
4058,2025-11-20,5,5,1,1037.68,1037.68,NFC
4059,2025-08-25,4,4,5,237.43,1187.15,Card
4060,2025-06-18,2,8,1,315.84,315.84,NFC
4061,2025-03-04,1,5,5,1224.31,6121.55,NFC
4062,2025-10-31,5,2,3,1122.04,3366.12,Card
4063,2025-09-17,3,1,3,1384.64,4153.92,Card
4064,2025-05-15,4,10,2,666.04,1332.08,Cash
4065,2025-02-28,4,10,3,760.48,2281.44,NFC
4066,2025-03-20,1,5,2,1292.15,2584.3,NFC
4067,2025-06-06,5,9,1,229.86,229.86,Card
4068,2025-12-10,1,1,5,1568.42,7842.1,NFC
4069,2025-05-14,2,8,4,341.44,1365.76,Card
4070,2025-09-09,4,9,4,246.26,985.04,NFC
4071,2025-03-04,2,2,1,961.24,961.24,NFC
4072,2025-08-24,4,1,3,1783.73,5351.19,Cash
4073,2025-07-30,4,7,1,2029.89,2029.89,NFC
4074,2025-10-21,3,8,3,322.22,966.66,Cash
4075,2025-05-27,1,10,2,816.34,1632.68,NFC
4076,2025-07-18,2,1,1,1709.31,1709.31,NFC
4077,2025-11-18,4,4,5,278.42,1392.1,Cash
4078,2025-05-11,3,5,1,1132.02,1132.02,NFC
4079,2025-11-24,4,10,2,779.29,1558.58,Cash
4080,2025-09-21,3,6,3,2118.19,6354.57,NFC
4081,2025-03-10,1,1,1,1513.99,1513.99,Cash
4082,2025-11-21,1,3,1,825.26,825.26,Card
4083,2025-07-26,2,9,5,194.1,970.5,Card
4084,2025-04-16,4,5,3,1052.0,3156.0,Cash
4085,2025-06-25,3,8,1,359.89,359.89,Cash
4086,2025-06-08,1,10,1,808.0,808.0,Cash
4087,2025-09-12,2,5,3,1349.61,4048.83,Card
4088,2025-09-18,2,10,2,675.77,1351.54,NFC
4089,2025-12-07,2,1,3,1457.16,4371.48,Card
4090,2025-06-28,5,10,1,659.52,659.52,NFC
4091,2025-09-05,5,4,4,220.72,882.88,NFC
4092,2025-07-07,2,2,3,1140.87,3422.61,NFC
4093,2025-09-10,1,4,5,258.92,1294.6,Cash
4094,2025-05-23,4,7,2,1659.22,3318.44,Card
4095,2025-05-17,4,1,2,1758.45,3516.9,NFC
4096,2025-06-09,1,10,1,756.39,756.39,Card
4097,2025-02-06,1,4,4,233.27,933.08,Cash
4098,2025-06-02,1,3,2,850.25,1700.5,NFC
4099,2025-06-18,2,2,5,1068.71,5343.55,Cash
4100,2025-12-10,4,8,4,301.91,1207.64,Cash
4101,2025-02-17,5,6,5,2114.04,10570.2,Card
4102,2025-07-12,4,9,3,195.58,586.74,Card
4103,2025-06-11,1,6,5,2104.8,10524.0,Cash
4104,2025-06-11,1,4,2,229.79,459.58,NFC
4105,2025-03-11,4,7,1,1991.51,1991.51,NFC
4106,2025-03-11,3,10,5,756.21,3781.05,Cash
4107,2025-06-23,3,6,2,1849.07,3698.14,NFC
4108,2025-09-21,4,10,5,766.99,3834.95,Card
4109,2025-01-25,4,5,3,1211.89,3635.67,Card
4110,2025-03-16,3,3,4,907.97,3631.88,Cash
4111,2025-11-18,1,2,3,886.35,2659.05,Card
4112,2025-10-13,1,1,4,1471.74,5886.96,NFC
4113,2025-04-07,2,6,1,1866.9,1866.9,Card
4114,2025-06-09,2,2,5,1085.01,5425.05,Card
4115,2025-08-10,2,5,5,1127.17,5635.85,Cash
4116,2025-04-14,4,1,5,1398.13,6990.65,NFC
4117,2025-12-07,3,7,5,1865.12,9325.6,Card
4118,2025-07-25,5,10,1,820.18,820.18,Card
4119,2025-04-23,5,3,2,785.15,1570.3,NFC
4120,2025-06-03,4,6,1,1817.53,1817.53,Card
4121,2025-05-16,2,7,1,1730.12,1730.12,Cash
4122,2025-04-24,3,3,2,974.38,1948.76,Cash
4123,2025-06-17,2,7,2,1931.39,3862.78,Cash
4124,2025-05-04,3,3,3,1013.9,3041.7,NFC
4125,2025-09-29,2,7,2,2066.41,4132.82,NFC
4126,2025-12-23,3,3,3,884.62,2653.86,NFC
4127,2025-03-15,1,7,1,1905.44,1905.44,NFC
4128,2025-04-23,1,7,4,1851.85,7407.4,Cash
4129,2025-10-14,4,9,3,243.61,730.83,Card
4130,2025-10-22,3,1,1,1766.76,1766.76,Cash
4131,2025-04-23,3,5,5,1210.15,6050.75,Cash
4132,2025-10-05,1,5,3,1279.21,3837.63,NFC
4133,2025-06-28,5,5,3,1196.35,3589.05,NFC
4134,2025-01-07,4,5,1,1371.77,1371.77,Cash
4135,2025-09-23,5,1,1,1829.44,1829.44,NFC
4136,2025-07-24,4,3,4,855.52,3422.08,Cash
4137,2025-01-28,4,3,4,956.62,3826.48,Card
4138,2025-11-24,5,10,4,715.39,2861.56,NFC
4139,2025-04-20,5,6,3,2282.0,6846.0,Cash
4140,2025-09-21,1,8,5,301.74,1508.7,NFC
4141,2025-01-19,1,6,3,2006.39,6019.17,Card
4142,2025-01-30,5,1,2,1566.37,3132.74,Card
4143,2025-02-17,1,7,3,1967.2,5901.6,Cash
4144,2025-10-28,3,2,3,878.22,2634.66,Cash
4145,2025-12-04,5,5,2,1354.44,2708.88,Cash
4146,2025-10-08,2,9,5,222.47,1112.35,NFC
4147,2025-11-05,5,1,1,1600.48,1600.48,Card
4148,2025-09-07,5,5,3,1098.79,3296.37,NFC
4149,2025-06-06,1,4,3,233.11,699.33,NFC
4150,2025-12-29,1,5,5,1375.74,6878.7,Cash
4151,2025-04-11,1,4,3,250.2,750.6,NFC
4152,2025-03-17,2,3,1,904.69,904.69,NFC
4153,2025-01-09,5,4,2,252.35,504.7,Card
4154,2025-10-28,5,7,3,1642.41,4927.23,Card
4155,2025-09-04,2,6,1,1891.79,1891.79,Cash
4156,2025-12-31,3,9,4,231.68,926.72,NFC
4157,2025-04-04,4,10,1,652.33,652.33,Cash
4158,2025-12-04,2,5,1,1207.38,1207.38,Card
4159,2025-08-06,2,10,4,751.98,3007.92,Card
4160,2025-02-11,4,6,5,2091.63,10458.15,Cash
4161,2025-09-05,1,7,2,1667.7,3335.4,NFC
4162,2025-02-28,5,9,3,225.28,675.84,NFC
4163,2025-03-31,1,3,1,1036.17,1036.17,Cash
4164,2025-01-12,2,7,3,2084.23,6252.69,Card
4165,2025-08-12,3,3,1,835.98,835.98,Card
4166,2025-11-04,3,8,4,312.66,1250.64,Card
4167,2025-01-25,1,9,1,240.95,240.95,NFC
4168,2025-11-16,1,5,1,1350.24,1350.24,Card
4169,2025-07-05,5,1,5,1508.69,7543.45,NFC
4170,2025-01-27,2,10,2,795.39,1590.78,Card
4171,2025-05-05,5,3,3,912.89,2738.67,Cash
4172,2025-09-06,2,10,1,630.14,630.14,NFC
4173,2025-06-17,4,1,3,1773.07,5319.21,Card
4174,2025-02-11,4,9,4,231.05,924.2,Card
4175,2025-08-27,5,4,3,270.77,812.31,NFC
4176,2025-06-22,5,3,5,974.97,4874.85,Card
4177,2025-06-28,1,2,4,933.51,3734.04,Cash
4178,2025-01-04,2,9,4,207.38,829.52,NFC
4179,2025-02-15,3,5,2,1321.25,2642.5,Cash
4180,2025-03-19,1,1,5,1453.37,7266.85,Card
4181,2025-08-04,5,7,3,1723.21,5169.63,NFC
4182,2025-05-15,4,5,3,1113.59,3340.77,Cash
4183,2025-05-07,4,3,4,1020.23,4080.92,NFC
4184,2025-08-05,2,2,3,1035.36,3106.08,NFC
4185,2025-01-04,2,8,5,356.68,1783.4,Cash
4186,2025-11-28,3,5,4,1110.51,4442.04,NFC
4187,2025-07-26,3,7,5,2141.72,10708.6,Cash
4188,2025-08-17,1,6,1,1800.57,1800.57,Card
4189,2025-08-26,5,5,3,1211.52,3634.56,NFC
4190,2025-09-22,4,1,3,1736.27,5208.81,Cash
4191,2025-04-16,4,9,5,250.66,1253.3,Cash
4192,2025-10-12,3,2,4,1038.14,4152.56,Cash
4193,2025-03-21,4,7,3,2004.85,6014.55,NFC
4194,2025-08-16,5,3,5,943.95,4719.75,Cash
4195,2025-01-25,5,3,2,976.21,1952.42,NFC
4196,2025-03-04,3,8,1,346.37,346.37,Card
4197,2025-02-16,2,6,1,2278.41,2278.41,NFC
4198,2025-08-05,4,8,1,273.49,273.49,Cash
4199,2025-03-31,5,4,5,244.94,1224.7,Cash
4200,2025-06-08,3,10,4,701.99,2807.96,Cash
4201,2025-03-23,1,5,4,1110.95,4443.8,Cash
4202,2025-08-02,1,3,2,975.76,1951.52,Cash
4203,2025-10-09,5,10,1,676.35,676.35,Card
4204,2025-10-02,1,2,4,1008.38,4033.52,Cash
4205,2025-05-04,2,2,4,1076.51,4306.04,Cash
4206,2025-10-11,5,9,2,232.96,465.92,Cash
4207,2025-06-18,2,5,3,1138.98,3416.94,NFC
4208,2025-12-20,4,8,1,346.35,346.35,Cash
4209,2025-12-14,1,10,1,635.45,635.45,Card
4210,2025-11-05,1,1,2,1632.86,3265.72,Cash
4211,2025-07-26,2,2,4,922.35,3689.4,NFC
4212,2025-04-29,2,6,5,1841.82,9209.1,NFC
4213,2025-04-27,3,6,2,1986.68,3973.36,Cash
4214,2026-01-01,2,6,4,1848.29,7393.16,Cash
4215,2025-05-23,1,6,5,2291.51,11457.55,Card
4216,2025-10-22,4,9,2,251.42,502.84,Card
4217,2025-10-12,5,7,2,1773.51,3547.02,Card
4218,2025-02-28,4,3,1,1004.03,1004.03,NFC
4219,2025-11-04,2,2,2,1124.73,2249.46,Card
4220,2025-09-22,4,8,4,361.11,1444.44,Card
4221,2025-05-08,1,9,5,210.43,1052.15,Cash
4222,2025-07-27,1,3,5,1036.21,5181.05,NFC
4223,2025-08-23,2,10,2,721.78,1443.56,NFC
4224,2025-04-13,4,5,3,1070.72,3212.16,Cash
4225,2026-01-01,3,9,4,234.57,938.28,NFC
4226,2025-07-20,5,1,5,1780.35,8901.75,NFC
4227,2025-03-31,3,9,4,246.26,985.04,NFC
4228,2025-01-26,1,9,3,236.36,709.08,Cash
4229,2025-03-06,1,1,3,1510.69,4532.07,Cash
4230,2025-06-01,5,6,3,1997.11,5991.33,NFC
4231,2025-12-12,5,1,4,1632.69,6530.76,Cash
4232,2025-02-06,3,1,5,1429.83,7149.15,NFC
4233,2025-10-19,4,7,2,1687.78,3375.56,Card
4234,2025-02-28,3,10,5,625.99,3129.95,Cash
4235,2025-11-02,1,3,1,920.85,920.85,Card
4236,2025-06-01,3,5,1,1072.27,1072.27,Card
4237,2025-07-27,3,7,3,2176.21,6528.63,Card
4238,2025-12-15,4,5,1,1251.92,1251.92,Cash
4239,2025-09-08,1,5,1,1109.81,1109.81,NFC
4240,2025-03-07,4,1,3,1462.97,4388.91,Card
4241,2025-04-21,2,1,3,1407.55,4222.65,NFC
4242,2025-08-19,2,1,3,1640.64,4921.92,NFC
4243,2025-08-19,4,3,3,808.47,2425.41,NFC
4244,2025-04-25,5,3,3,905.73,2717.19,Card
4245,2025-11-22,4,3,4,852.16,3408.64,Card
